price|quantity|type|timestamp
90565000|0.0001|1|2024-04-27 17:03:21.089669
90566000|0.0013|1|2024-04-27 17:03:21.089669
90599000|0.0637|1|2024-04-27 17:03:21.089669
90601000|0.1102|1|2024-04-27 17:03:21.089669
90563000|0.002|1|2024-04-27 17:03:26.211582
90564000|0.0001|1|2024-04-27 17:03:26.211582
90566000|0.0013|1|2024-04-27 17:03:26.211582
90630000|0.131|1|2024-04-27 17:03:26.211582
90631000|0.314|1|2024-04-27 17:03:26.211582
90561000|0.002|1|2024-04-27 17:03:31.327004
90628000|0.0905|1|2024-04-27 17:03:31.327004
90629000|0.0637|1|2024-04-27 17:03:31.327004
90645000|0.314|1|2024-04-27 17:03:31.327004
90664000|0.0015|1|2024-04-27 17:03:31.327004
90625000|0.1102|1|2024-04-27 17:03:36.436300
90626000|0.002|1|2024-04-27 17:03:36.436300
90629000|0.0637|1|2024-04-27 17:03:36.436300
90644000|0.0905|1|2024-04-27 17:03:36.436300
90645000|0.314|1|2024-04-27 17:03:36.436300
90624000|0.002|1|2024-04-27 17:03:41.559503
90625000|0.1102|1|2024-04-27 17:03:41.559503
90629000|0.0637|1|2024-04-27 17:03:41.559503
90644000|0.0905|1|2024-04-27 17:03:41.559503
90645000|0.314|1|2024-04-27 17:03:41.559503
90628000|0.1122|1|2024-04-27 17:03:46.664315
90629000|0.0637|1|2024-04-27 17:03:46.664315
90644000|0.0905|1|2024-04-27 17:03:46.664315
90645000|0.314|1|2024-04-27 17:03:46.664315
90664000|0.0015|1|2024-04-27 17:03:46.664315
90628000|0.1122|1|2024-04-27 17:03:51.776600
90629000|0.0637|1|2024-04-27 17:03:51.776600
90644000|0.133|1|2024-04-27 17:03:51.776600
90645000|0.314|1|2024-04-27 17:03:51.776600
90664000|0.0015|1|2024-04-27 17:03:51.776600
90628000|0.002|1|2024-04-27 17:03:56.901734
90629000|0.0637|1|2024-04-27 17:03:56.901734
90644000|0.133|1|2024-04-27 17:03:56.901734
90645000|0.314|1|2024-04-27 17:03:56.901734
90664000|0.0015|1|2024-04-27 17:03:56.901734
90628000|0.002|1|2024-04-27 17:04:02.020403
90629000|0.0637|1|2024-04-27 17:04:02.020403
90631000|0.1102|1|2024-04-27 17:04:02.020403
90644000|0.133|1|2024-04-27 17:04:02.020403
90645000|0.314|1|2024-04-27 17:04:02.020403
90628000|0.002|1|2024-04-27 17:04:07.132083
90629000|0.0637|1|2024-04-27 17:04:07.132083
90636000|0.1102|1|2024-04-27 17:04:07.132083
90649000|0.133|1|2024-04-27 17:04:07.132083
90650000|0.314|1|2024-04-27 17:04:07.132083
90647000|0.1102|1|2024-04-27 17:04:12.242678
90649000|0.0637|1|2024-04-27 17:04:12.242678
90650000|0.314|1|2024-04-27 17:04:12.242678
90664000|0.0015|1|2024-04-27 17:04:12.242678
90685000|0.001|1|2024-04-27 17:04:12.242678
90645000|0.1092|1|2024-04-27 17:04:17.351498
90649000|0.0637|1|2024-04-27 17:04:17.351498
90650000|0.314|1|2024-04-27 17:04:17.351498
90664000|0.0015|1|2024-04-27 17:04:17.351498
90685000|0.001|1|2024-04-27 17:04:17.351498
90643000|0.1104|1|2024-04-27 17:04:22.464289
90649000|0.0637|1|2024-04-27 17:04:22.464289
90650000|0.314|1|2024-04-27 17:04:22.464289
90664000|0.0015|1|2024-04-27 17:04:22.464289
90685000|0.001|1|2024-04-27 17:04:22.464289
90641000|0.1104|1|2024-04-27 17:04:27.602766
90649000|0.0637|1|2024-04-27 17:04:27.602766
90650000|0.314|1|2024-04-27 17:04:27.602766
90664000|0.0015|1|2024-04-27 17:04:27.602766
90685000|0.001|1|2024-04-27 17:04:27.602766
90637000|0.1102|1|2024-04-27 17:04:32.713063
90638000|0.0007|1|2024-04-27 17:04:32.713063
90649000|0.0637|1|2024-04-27 17:04:32.713063
90650000|0.314|1|2024-04-27 17:04:32.713063
90664000|0.0015|1|2024-04-27 17:04:32.713063
90637000|0.1104|1|2024-04-27 17:04:37.823433
90638000|0.0005|1|2024-04-27 17:04:37.823433
90649000|0.0637|1|2024-04-27 17:04:37.823433
90650000|0.314|1|2024-04-27 17:04:37.823433
90664000|0.0015|1|2024-04-27 17:04:37.823433
90633000|0.1102|1|2024-04-27 17:04:42.939058
90634000|0.002|1|2024-04-27 17:04:42.939058
90649000|0.0637|1|2024-04-27 17:04:42.939058
90650000|0.314|1|2024-04-27 17:04:42.939058
90664000|0.0015|1|2024-04-27 17:04:42.939058
90630000|0.0637|1|2024-04-27 17:04:48.068457
90631000|0.1124|1|2024-04-27 17:04:48.068457
90632000|0.0005|1|2024-04-27 17:04:48.068457
90649000|0.1323|1|2024-04-27 17:04:48.068457
90650000|0.314|1|2024-04-27 17:04:48.068457
90646000|0.1102|1|2024-04-27 17:04:53.222951
90647000|0.002|1|2024-04-27 17:04:53.222951
90648000|0.0637|1|2024-04-27 17:04:53.222951
90650000|0.314|1|2024-04-27 17:04:53.222951
90664000|0.0015|1|2024-04-27 17:04:53.222951
90644000|0.1102|1|2024-04-27 17:04:58.422228
90645000|0.002|1|2024-04-27 17:04:58.422228
90646000|0.0005|1|2024-04-27 17:04:58.422228
90648000|0.0637|1|2024-04-27 17:04:58.422228
90649000|0.1323|1|2024-04-27 17:04:58.422228
90580000|0.004|1|2024-04-27 17:05:03.544882
90629000|0.0637|1|2024-04-27 17:05:03.544882
90649000|0.1323|1|2024-04-27 17:05:03.544882
90650000|0.314|1|2024-04-27 17:05:03.544882
90664000|0.0015|1|2024-04-27 17:05:03.544882
90579000|0.0021|1|2024-04-27 17:05:08.654855
90580000|0.0019|1|2024-04-27 17:05:08.654855
90623000|0.1323|1|2024-04-27 17:05:08.654855
90624000|0.1102|1|2024-04-27 17:05:08.654855
90628000|0.0005|1|2024-04-27 17:05:08.654855
90580000|0.0019|1|2024-04-27 17:05:13.887983
90628000|0.0005|1|2024-04-27 17:05:13.887983
90629000|0.0637|1|2024-04-27 17:05:13.887983
90649000|0.1323|1|2024-04-27 17:05:13.887983
90650000|0.314|1|2024-04-27 17:05:13.887983
90580000|0.0019|1|2024-04-27 17:05:19.011360
90619000|0.0063|1|2024-04-27 17:05:19.011360
90628000|0.0005|1|2024-04-27 17:05:19.011360
90649000|0.1323|1|2024-04-27 17:05:19.011360
90650000|0.314|1|2024-04-27 17:05:19.011360
90580000|0.0014|1|2024-04-27 17:05:24.126082
90619000|0.0063|1|2024-04-27 17:05:24.126082
90625000|0.1102|1|2024-04-27 17:05:24.126082
90628000|0.0005|1|2024-04-27 17:05:24.126082
90649000|0.1323|1|2024-04-27 17:05:24.126082
90580000|0.0014|1|2024-04-27 17:05:29.239290
90619000|0.0063|1|2024-04-27 17:05:29.239290
90628000|0.0005|1|2024-04-27 17:05:29.239290
90649000|0.1323|1|2024-04-27 17:05:29.239290
90650000|0.314|1|2024-04-27 17:05:29.239290
90619000|0.0053|1|2024-04-27 17:05:34.352403
90628000|0.0005|1|2024-04-27 17:05:34.352403
90649000|0.1323|1|2024-04-27 17:05:34.352403
90650000|0.314|1|2024-04-27 17:05:34.352403
90664000|0.0015|1|2024-04-27 17:05:34.352403
90619000|0.0053|1|2024-04-27 17:05:39.472162
90627000|0.1102|1|2024-04-27 17:05:39.472162
90628000|0.0005|1|2024-04-27 17:05:39.472162
90649000|0.1323|1|2024-04-27 17:05:39.472162
90650000|0.314|1|2024-04-27 17:05:39.472162
90627000|0.1104|1|2024-04-27 17:05:44.584585
90628000|0.0005|1|2024-04-27 17:05:44.584585
90649000|0.1325|1|2024-04-27 17:05:44.584585
90650000|0.314|1|2024-04-27 17:05:44.584585
90664000|0.0015|1|2024-04-27 17:05:44.584585
90627000|0.0002|1|2024-04-27 17:05:49.703249
90628000|0.1107|1|2024-04-27 17:05:49.703249
90633000|0.0637|1|2024-04-27 17:05:49.703249
90649000|0.1325|1|2024-04-27 17:05:49.703249
90650000|0.314|1|2024-04-27 17:05:49.703249
90627000|0.1104|1|2024-04-27 17:05:54.809790
90628000|0.0005|1|2024-04-27 17:05:54.809790
90633000|0.0637|1|2024-04-27 17:05:54.809790
90649000|0.1325|1|2024-04-27 17:05:54.809790
90650000|0.314|1|2024-04-27 17:05:54.809790
90627000|0.1102|1|2024-04-27 17:05:59.916117
90628000|0.0005|1|2024-04-27 17:05:59.916117
90633000|0.0637|1|2024-04-27 17:05:59.916117
90649000|0.1325|1|2024-04-27 17:05:59.916117
90650000|0.314|1|2024-04-27 17:05:59.916117
90627000|0.1102|1|2024-04-27 17:06:05.031439
90628000|0.0005|1|2024-04-27 17:06:05.031439
90633000|0.0884|1|2024-04-27 17:06:05.031439
90649000|0.133|1|2024-04-27 17:06:05.031439
90650000|0.314|1|2024-04-27 17:06:05.031439
90626000|0.0001|1|2024-04-27 17:06:10.142255
90627000|0.1102|1|2024-04-27 17:06:10.142255
90628000|0.0005|1|2024-04-27 17:06:10.142255
90633000|0.0884|1|2024-04-27 17:06:10.142255
90649000|0.133|1|2024-04-27 17:06:10.142255
90586000|0.4808|1|2024-04-27 17:06:15.248761
90627000|0.0|1|2024-04-27 17:06:15.248761
90628000|0.0005|1|2024-04-27 17:06:15.248761
90633000|0.0247|1|2024-04-27 17:06:15.248761
90663000|0.314|1|2024-04-27 17:06:15.248761
90586000|0.4806|1|2024-04-27 17:06:20.357693
90627000|0.0|1|2024-04-27 17:06:20.357693
90628000|0.0005|1|2024-04-27 17:06:20.357693
90633000|0.0247|1|2024-04-27 17:06:20.357693
90636000|0.0636|1|2024-04-27 17:06:20.357693
90585000|0.002|1|2024-04-27 17:06:25.500627
90586000|0.4786|1|2024-04-27 17:06:25.500627
90626000|0.1102|1|2024-04-27 17:06:25.500627
90627000|0.0|1|2024-04-27 17:06:25.500627
90628000|0.0005|1|2024-04-27 17:06:25.500627
90584000|0.002|1|2024-04-27 17:06:30.628490
90585000|0.0001|1|2024-04-27 17:06:30.628490
90586000|0.4786|1|2024-04-27 17:06:30.628490
90627000|0.0|1|2024-04-27 17:06:30.628490
90628000|0.0005|1|2024-04-27 17:06:30.628490
90583000|0.0017|1|2024-04-27 17:06:35.740416
90586000|0.4787|1|2024-04-27 17:06:35.740416
90627000|0.0|1|2024-04-27 17:06:35.740416
90628000|0.0005|1|2024-04-27 17:06:35.740416
90633000|0.0247|1|2024-04-27 17:06:35.740416
90582000|0.0021|1|2024-04-27 17:06:40.852577
90586000|0.4786|1|2024-04-27 17:06:40.852577
90627000|0.0|1|2024-04-27 17:06:40.852577
90628000|0.0005|1|2024-04-27 17:06:40.852577
90633000|0.0247|1|2024-04-27 17:06:40.852577
90586000|0.4786|1|2024-04-27 17:06:45.966114
90627000|0.0|1|2024-04-27 17:06:45.966114
90628000|0.0005|1|2024-04-27 17:06:45.966114
90633000|0.076|1|2024-04-27 17:06:45.966114
90662000|0.314|1|2024-04-27 17:06:45.966114
90586000|0.4786|1|2024-04-27 17:06:51.078872
90627000|0.0|1|2024-04-27 17:06:51.078872
90628000|0.0005|1|2024-04-27 17:06:51.078872
90633000|0.076|1|2024-04-27 17:06:51.078872
90662000|0.314|1|2024-04-27 17:06:51.078872
90586000|0.4786|1|2024-04-27 17:06:56.192753
90627000|0.0|1|2024-04-27 17:06:56.192753
90628000|0.0005|1|2024-04-27 17:06:56.192753
90629000|0.1102|1|2024-04-27 17:06:56.192753
90633000|0.076|1|2024-04-27 17:06:56.192753
90586000|0.4786|1|2024-04-27 17:07:01.302771
90619000|0.022|1|2024-04-27 17:07:01.302771
90627000|0.0|1|2024-04-27 17:07:01.302771
90628000|0.0005|1|2024-04-27 17:07:01.302771
90631000|0.1102|1|2024-04-27 17:07:01.302771
90586000|0.4343|1|2024-04-27 17:07:06.423765
90619000|0.022|1|2024-04-27 17:07:06.423765
90627000|0.0|1|2024-04-27 17:07:06.423765
90628000|0.0005|1|2024-04-27 17:07:06.423765
90633000|0.0247|1|2024-04-27 17:07:06.423765
90585000|0.0021|1|2024-04-27 17:07:11.552843
90586000|0.4297|1|2024-04-27 17:07:11.552843
90619000|0.022|1|2024-04-27 17:07:11.552843
90627000|0.0|1|2024-04-27 17:07:11.552843
90628000|0.0005|1|2024-04-27 17:07:11.552843
90583000|0.0001|1|2024-04-27 17:07:16.675285
90586000|0.4297|1|2024-04-27 17:07:16.675285
90619000|0.022|1|2024-04-27 17:07:16.675285
90627000|0.0|1|2024-04-27 17:07:16.675285
90628000|0.0005|1|2024-04-27 17:07:16.675285
90582000|0.0001|1|2024-04-27 17:07:21.794423
90586000|0.4299|1|2024-04-27 17:07:21.794423
90619000|0.022|1|2024-04-27 17:07:21.794423
90627000|0.0|1|2024-04-27 17:07:21.794423
90628000|0.0005|1|2024-04-27 17:07:21.794423
90581000|0.0001|1|2024-04-27 17:07:26.904146
90586000|0.4299|1|2024-04-27 17:07:26.904146
90619000|0.022|1|2024-04-27 17:07:26.904146
90627000|0.0|1|2024-04-27 17:07:26.904146
90628000|0.0005|1|2024-04-27 17:07:26.904146
90586000|0.0967|1|2024-04-27 17:07:32.019693
90619000|0.022|1|2024-04-27 17:07:32.019693
90627000|0.0|1|2024-04-27 17:07:32.019693
90628000|0.0005|1|2024-04-27 17:07:32.019693
90633000|0.0247|1|2024-04-27 17:07:32.019693
90586000|0.0967|1|2024-04-27 17:07:37.134397
90619000|0.022|1|2024-04-27 17:07:37.134397
90627000|0.0|1|2024-04-27 17:07:37.134397
90628000|0.0005|1|2024-04-27 17:07:37.134397
90633000|0.0247|1|2024-04-27 17:07:37.134397
90586000|0.0648|1|2024-04-27 17:07:42.253358
90619000|0.022|1|2024-04-27 17:07:42.253358
90627000|0.0|1|2024-04-27 17:07:42.253358
90628000|0.0005|1|2024-04-27 17:07:42.253358
90633000|0.0247|1|2024-04-27 17:07:42.253358
90586000|0.065|1|2024-04-27 17:07:47.364727
90619000|0.022|1|2024-04-27 17:07:47.364727
90627000|0.0|1|2024-04-27 17:07:47.364727
90628000|0.0005|1|2024-04-27 17:07:47.364727
90633000|0.0247|1|2024-04-27 17:07:47.364727
90600000|0.0055|1|2024-04-27 17:07:52.486642
90619000|0.022|1|2024-04-27 17:07:52.486642
90627000|0.0|1|2024-04-27 17:07:52.486642
90628000|0.0005|1|2024-04-27 17:07:52.486642
90633000|0.0247|1|2024-04-27 17:07:52.486642
90600000|0.0055|1|2024-04-27 17:07:57.601457
90619000|0.022|1|2024-04-27 17:07:57.601457
90627000|0.0|1|2024-04-27 17:07:57.601457
90628000|0.0005|1|2024-04-27 17:07:57.601457
90633000|0.0247|1|2024-04-27 17:07:57.601457
90600000|0.0057|1|2024-04-27 17:08:02.716794
90619000|0.022|1|2024-04-27 17:08:02.716794
90627000|0.0|1|2024-04-27 17:08:02.716794
90628000|0.0005|1|2024-04-27 17:08:02.716794
90633000|0.0247|1|2024-04-27 17:08:02.716794
90600000|0.0057|1|2024-04-27 17:08:07.824507
90619000|0.022|1|2024-04-27 17:08:07.824507
90627000|0.0|1|2024-04-27 17:08:07.824507
90628000|0.0005|1|2024-04-27 17:08:07.824507
90633000|0.0247|1|2024-04-27 17:08:07.824507
90600000|0.0057|1|2024-04-27 17:08:12.926675
90619000|0.022|1|2024-04-27 17:08:12.926675
90627000|0.0|1|2024-04-27 17:08:12.926675
90628000|0.0005|1|2024-04-27 17:08:12.926675
90633000|0.0247|1|2024-04-27 17:08:12.926675
90600000|0.0021|1|2024-04-27 17:08:18.074422
90619000|0.022|1|2024-04-27 17:08:18.074422
90627000|0.0|1|2024-04-27 17:08:18.074422
90628000|0.0005|1|2024-04-27 17:08:18.074422
90633000|0.0247|1|2024-04-27 17:08:18.074422
90600000|0.0021|1|2024-04-27 17:08:23.201675
90619000|0.022|1|2024-04-27 17:08:23.201675
90627000|0.0|1|2024-04-27 17:08:23.201675
90628000|0.0005|1|2024-04-27 17:08:23.201675
90633000|0.0247|1|2024-04-27 17:08:23.201675
90600000|0.0021|1|2024-04-27 17:08:28.329184
90619000|0.022|1|2024-04-27 17:08:28.329184
90627000|0.0|1|2024-04-27 17:08:28.329184
90628000|0.0005|1|2024-04-27 17:08:28.329184
90633000|0.0247|1|2024-04-27 17:08:28.329184
90600000|0.0021|1|2024-04-27 17:08:33.447664
90619000|0.022|1|2024-04-27 17:08:33.447664
90627000|0.0|1|2024-04-27 17:08:33.447664
90628000|0.0005|1|2024-04-27 17:08:33.447664
90633000|0.0247|1|2024-04-27 17:08:33.447664
90600000|0.0021|1|2024-04-27 17:08:38.574215
90619000|0.022|1|2024-04-27 17:08:38.574215
90627000|0.0|1|2024-04-27 17:08:38.574215
90628000|0.0005|1|2024-04-27 17:08:38.574215
90633000|0.0247|1|2024-04-27 17:08:38.574215
90600000|0.0021|1|2024-04-27 17:08:43.684309
90619000|0.022|1|2024-04-27 17:08:43.684309
90627000|0.0|1|2024-04-27 17:08:43.684309
90628000|0.0005|1|2024-04-27 17:08:43.684309
90633000|0.0247|1|2024-04-27 17:08:43.684309
90600000|0.0021|1|2024-04-27 17:08:48.797380
90619000|0.022|1|2024-04-27 17:08:48.797380
90627000|0.0|1|2024-04-27 17:08:48.797380
90628000|0.0005|1|2024-04-27 17:08:48.797380
90633000|0.0247|1|2024-04-27 17:08:48.797380
90600000|0.0021|1|2024-04-27 17:08:53.921543
90619000|0.022|1|2024-04-27 17:08:53.921543
90627000|0.0|1|2024-04-27 17:08:53.921543
90628000|0.0005|1|2024-04-27 17:08:53.921543
90633000|0.0247|1|2024-04-27 17:08:53.921543
90600000|0.0021|1|2024-04-27 17:08:59.045432
90619000|0.022|1|2024-04-27 17:08:59.045432
90627000|0.0|1|2024-04-27 17:08:59.045432
90628000|0.0005|1|2024-04-27 17:08:59.045432
90633000|0.0247|1|2024-04-27 17:08:59.045432
90600000|0.0002|1|2024-04-27 17:09:04.164051
90619000|0.022|1|2024-04-27 17:09:04.164051
90627000|0.0|1|2024-04-27 17:09:04.164051
90628000|0.0005|1|2024-04-27 17:09:04.164051
90633000|0.0247|1|2024-04-27 17:09:04.164051
90600000|0.0002|1|2024-04-27 17:09:09.271110
90619000|0.022|1|2024-04-27 17:09:09.271110
90627000|0.0|1|2024-04-27 17:09:09.271110
90628000|0.0005|1|2024-04-27 17:09:09.271110
90633000|0.0247|1|2024-04-27 17:09:09.271110
90600000|0.0002|1|2024-04-27 17:09:14.385062
90618000|0.1318|1|2024-04-27 17:09:14.385062
90619000|0.022|1|2024-04-27 17:09:14.385062
90627000|0.0|1|2024-04-27 17:09:14.385062
90628000|0.0005|1|2024-04-27 17:09:14.385062
90600000|0.0002|1|2024-04-27 17:09:19.500887
90616000|0.0002|1|2024-04-27 17:09:19.500887
90618000|0.0318|1|2024-04-27 17:09:19.500887
90619000|0.0355|1|2024-04-27 17:09:19.500887
90620000|0.0396|1|2024-04-27 17:09:19.500887
90600000|0.0002|1|2024-04-27 17:09:24.611102
90616000|0.0002|1|2024-04-27 17:09:24.611102
90618000|0.0318|1|2024-04-27 17:09:24.611102
90619000|0.0355|1|2024-04-27 17:09:24.611102
90620000|0.0396|1|2024-04-27 17:09:24.611102
90600000|0.0001|1|2024-04-27 17:09:29.731875
90616000|0.0002|1|2024-04-27 17:09:29.731875
90618000|0.0318|1|2024-04-27 17:09:29.731875
90619000|0.0355|1|2024-04-27 17:09:29.731875
90620000|0.0396|1|2024-04-27 17:09:29.731875
90600000|0.0001|1|2024-04-27 17:09:34.845023
90616000|0.0002|1|2024-04-27 17:09:34.845023
90618000|0.0318|1|2024-04-27 17:09:34.845023
90619000|0.0355|1|2024-04-27 17:09:34.845023
90620000|0.0396|1|2024-04-27 17:09:34.845023
90600000|0.0001|1|2024-04-27 17:09:39.961410
90616000|0.0002|1|2024-04-27 17:09:39.961410
90618000|0.0318|1|2024-04-27 17:09:39.961410
90619000|0.0355|1|2024-04-27 17:09:39.961410
90620000|0.0396|1|2024-04-27 17:09:39.961410
90596000|0.002|1|2024-04-27 17:09:45.072577
90597000|0.0002|1|2024-04-27 17:09:45.072577
90599000|0.0288|1|2024-04-27 17:09:45.072577
90600000|0.0135|1|2024-04-27 17:09:45.072577
90601000|0.0142|1|2024-04-27 17:09:45.072577
90596000|0.0002|1|2024-04-27 17:09:50.197846
90597000|0.0002|1|2024-04-27 17:09:50.197846
90599000|0.0288|1|2024-04-27 17:09:50.197846
90600000|0.0135|1|2024-04-27 17:09:50.197846
90601000|0.0142|1|2024-04-27 17:09:50.197846
90580000|0.0104|1|2024-04-27 17:09:55.317845
90581000|0.0142|1|2024-04-27 17:09:55.317845
90582000|0.0254|1|2024-04-27 17:09:55.317845
90591000|0.0001|1|2024-04-27 17:09:55.317845
90595000|0.0004|1|2024-04-27 17:09:55.317845
90575000|0.0064|1|2024-04-27 17:10:00.427062
90577000|0.0246|1|2024-04-27 17:10:00.427062
90578000|0.0254|1|2024-04-27 17:10:00.427062
90595000|0.112|1|2024-04-27 17:10:00.427062
90596000|0.1102|1|2024-04-27 17:10:00.427062
90539000|0.0104|1|2024-04-27 17:10:05.546519
90547000|0.0142|1|2024-04-27 17:10:05.546519
90552000|0.0002|1|2024-04-27 17:10:05.546519
90564000|0.1102|1|2024-04-27 17:10:05.546519
90568000|0.0254|1|2024-04-27 17:10:05.546519
90538000|0.002|1|2024-04-27 17:10:10.678876
90539000|0.0108|1|2024-04-27 17:10:10.678876
90546000|0.006|1|2024-04-27 17:10:10.678876
90547000|0.0142|1|2024-04-27 17:10:10.678876
90548000|0.0254|1|2024-04-27 17:10:10.678876
90536000|0.0254|1|2024-04-27 17:10:15.807183
90537000|0.002|1|2024-04-27 17:10:15.807183
90567000|0.0908|1|2024-04-27 17:10:15.807183
90568000|0.0254|1|2024-04-27 17:10:15.807183
90579000|0.314|1|2024-04-27 17:10:15.807183
90535000|0.002|1|2024-04-27 17:10:20.919560
90552000|0.0001|1|2024-04-27 17:10:20.919560
90567000|0.0908|1|2024-04-27 17:10:20.919560
90568000|0.0254|1|2024-04-27 17:10:20.919560
90579000|0.314|1|2024-04-27 17:10:20.919560
90577000|0.002|1|2024-04-27 17:10:26.033446
90581000|0.015|1|2024-04-27 17:10:26.033446
90591000|0.3142|1|2024-04-27 17:10:26.033446
90592000|0.8894|1|2024-04-27 17:10:26.033446
90610000|0.0002|1|2024-04-27 17:10:26.033446
90582000|0.002|1|2024-04-27 17:10:31.146917
90591000|0.0003|1|2024-04-27 17:10:31.146917
90592000|0.8894|1|2024-04-27 17:10:31.146917
90599000|0.1102|1|2024-04-27 17:10:31.146917
90605000|0.314|1|2024-04-27 17:10:31.146917
90590000|0.002|1|2024-04-27 17:10:36.260088
90591000|0.0002|1|2024-04-27 17:10:36.260088
90592000|0.8894|1|2024-04-27 17:10:36.260088
90600000|0.0001|1|2024-04-27 17:10:36.260088
90610000|0.0002|1|2024-04-27 17:10:36.260088
90592000|0.7897|1|2024-04-27 17:10:41.366674
90604000|0.0001|1|2024-04-27 17:10:41.366674
90610000|0.0002|1|2024-04-27 17:10:41.366674
90613000|0.1102|1|2024-04-27 17:10:41.366674
